election_id,event_number,electoral_district_number_numéro_de_circonscription,ballot_sequence_number,candidate_candidat,candidate_first_name_prénom_du_candidat,candidate_middle_name_second_prénom_du_candidat,candidate_family_name_nom_de_famille_du_candidat,candidate_gender_code,candidate_occupation_english_anglais,profession_du_candidat_français_french,incumbent_indicator,elected_indicator,candidate_residence_résidence_du_candidat,candidate_province_english_anglais,province_du_candidat_français_french,party_abbreviation_english_anglais,abréviation_de_parti_français_french
GE.36.1997,3600,ED13-007,2,Fernand Gibbs,Fernand,Fernand,Gibbs,M,Retired Lawyer-Deputy Judge,Avocat-Juge adjoint retraité,N,N,Baie-Sainte-Anne,New Brunswick,Nouveau-Brunswick,PC,PC
GE.36.1997,3600,ED13-007,3,Allan Goodfellow,Allan,Allan,Goodfellow,M,Millworker,Menuisier de préfabrication,N,N,Derby,New Brunswick,Nouveau-Brunswick,NDP,NPD
GE.36.1997,3600,ED13-007,4,Charles Hubbard,Charles,Charles,Hubbard,M,School Principal,Directeur d'école,Y,Y,Red Bank,New Brunswick,Nouveau-Brunswick,Liberal,Libéral
GE.36.1997,3600,ED13-008,1,Tom Barron,Tom,Tom,Barron,M,Staff Representative,Délegué du personnel,N,N,Stillesville,New Brunswick,Nouveau-Brunswick,NDP,NPD
GE.36.1997,3600,ED13-008,2,Claudette Bradshaw,Claudette,Claudette,Bradshaw,F,Executive Director,Directrice générale,N,Y,Moncton,New Brunswick,Nouveau-Brunswick,Liberal,Libéral
GE.36.1997,3600,ED13-008,3,Linda Eaton,Linda,Linda,Eaton,F,Businesswoman,Femme d'affaires,N,N,Riverview,New Brunswick,Nouveau-Brunswick,PC,PC
GE.36.1997,3600,ED13-008,4,John R. Hogan,John,John,Hogan,M,Retailer,Détaillant,N,N,Moncton,New Brunswick,Nouveau-Brunswick,NLP,PLN
GE.36.1997,3600,ED13-008,5,Brent Douglas Steeves,Brent,Brent,Steeves,M,Sales Manager,Directeur des ventes,N,N,Riverview,New Brunswick,Nouveau-Brunswick,Reform,Réforme
GE.36.1997,3600,ED13-009,1,Diana Alexander,Diana,Diana,Alexander,F,President,Présidente,N,N,Saint John,New Brunswick,Nouveau-Brunswick,Liberal,Libéral
GE.36.1997,3600,ED13-009,2,Christopher B. Collrin,Christopher,Christopher,Collrin,M,Teacher-Trainer,Enseignant-formateur,N,N,Saint John,New Brunswick,Nouveau-Brunswick,NLP,PLN
GE.36.1997,3600,ED13-009,3,Larry Hanley,Larry,Larry,Hanley,M,Industrial Relations Consultant,Consultant en relations industrielles,N,N,Saint John,New Brunswick,Nouveau-Brunswick,NDP,NPD
GE.36.1997,3600,ED13-009,4,George Richardson,George,George,Richardson,M,High School Chemistry Teacher,Enseignant de chimie-école secondaire,N,N,Saint John,New Brunswick,Nouveau-Brunswick,Reform,Réforme
GE.36.1997,3600,ED13-009,5,Elsie E. Wayne,Elsie,Elsie,Wayne,F,Legal Secretary,Secrétaire juridique,Y,Y,Saint John,New Brunswick,Nouveau-Brunswick,PC,PC
GE.36.1997,3600,ED13-010,1,Gilles Bernier,Gilles,Gilles,Bernier,M,Businessman,Homme d'affaires,N,Y,Arthurette,New Brunswick,Nouveau-Brunswick,PC,PC
GE.36.1997,3600,ED13-010,2,Leslie Ann Ferguson,Leslie,Leslie,Ferguson,F,Graphic Artist,Graphiste,N,N,Woodstock,New Brunswick,Nouveau-Brunswick,NDP,NPD
GE.36.1997,3600,ED13-010,3,Pierrette Ringuette-Maltais,Pierrette,Pierrette,Ringuette-Maltais,F,Politician,Politicienne,Y,N,Perth-Andover,New Brunswick,Nouveau-Brunswick,Liberal,Libéral
GE.36.1997,3600,ED13-010,4,Ivan A. Shaw,Ivan,Ivan,Shaw,M,Teacher,Enseignant,N,N,Hartland,New Brunswick,Nouveau-Brunswick,Reform,Réforme
GE.36.1997,3600,ED24-001,1,Armand Caouette,Armand,Armand,Caouette,M,Representative,Représentant,N,N,Val-Senneville,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-001,2,Jeannot Couture,Jeannot,Jeannot,Couture,M,Businessman,Homme d'affaires,N,N,Malartic,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-001,3,Claudette Paquin,Claudette,Claudette,Paquin,F,Waitress,Serveuse,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-001,4,Guy St-Julien,Guy,Guy,St-Julien,M,"Director, Human Resources","Directeur, Ressources humaines",N,Y,Val d'Or,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-002,1,Eleni Bakopanos,Eleni,Eleni,Bakopanos,F,Politician,Politicienne,Y,Y,Montréal,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-002,2,Carmel Bernard,Carmel,Carmel,Bernard,F,Retired,Retraitée,N,N,Montréal,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-002,3,Pauline Charest,Pauline,Pauline,Charest,F,Administrator,Administratrice,N,N,Montréal,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-002,4,Stephen Moran,Stephen,Stephen,Moran,M,Administrative Assistant,Adjoint administratif,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-002,5,Nicole Roy-Arcelin,Nicole,Nicole,Roy-Arcelin,F,Nurse,Infirmière,N,N,Montréal,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-003,1,Yvon Charbonneau,Yvon,Yvon,Charbonneau,M,Administration,Administration,N,Y,Montréal,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-003,2,Jean Corbeil,Jean,Jean,Corbeil,M,Development Consultant,Consultant en développement,N,N,Anjou,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-003,3,Elizabeth Lemay Amabili,Elizabeth,Elizabeth,Lemay Amabili,F,Therapist,Thérapeute,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-003,4,Yves Le Seigle,Yves,Yves,Le Seigle,M,Technical Writer,Rédacteur technique,N,N,Montréal,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-003,5,Roger Pomerleau,Roger,Roger,Pomerleau,M,Carpenter,Menuisier,Y,N,Anjou,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-004,1,Didier Charles,Didier,Didier,Charles,M,Student,Étudiant,N,N,Ripon,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-004,2,Maurice Dumas,Maurice,Maurice,Dumas,M,Retired Teacher,Retraité de l'enseignement,Y,Y,Lachute,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-004,3,Laurent Filion,Laurent,Laurent,Filion,M,General Contractor,Entrepreneur général,N,N,Duhamel,Quebec,Québec,CHP,PHC
GE.36.1997,3600,ED24-004,4,Stéphane Hébert,Stéphane,Stéphane,Hébert,M,Lawyer,Avocat,N,N,Pierrefonds,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-004,5,Marie-Thérèse Nault,Marie-Thérèse,Marie-Thérèse,Nault,F,Self-employed,Travailleuse autonome,N,N,Gatineau,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-004,6,André Robert,André,André,Robert,M,Public Servant,Fonctionnaire,N,N,Saint-André-Avelin,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-005,1,Lise Bernier,Lise,Lise,Bernier,F,Insurance Broker,Courtière en assurance de personnes,N,N,Charlesbourg,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-005,2,Lucie Dion,Lucie,Lucie,Dion,F,Lawyer,Avocate,N,N,Beauceville,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-005,3,Claude Drouin,Claude,Claude,Drouin,M,Political Consultant,Conseiller politique,N,Y,Saint-Georges,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-005,4,Joël Pinon,Joël,Joël,Pinon,M,Self-employed,Travailleur autonome,N,N,Saint-Georges,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-005,5,Lili Weemen,Lili,Lili,Weemen,F,Clown,Clown,N,N,Ottawa,Ontario,Ontario,Independent,Indépendent
GE.36.1997,3600,ED24-006,1,Dominique Bellemare,Dominique,Dominique,Bellemare,M,Lawyer,Avocat,N,N,Beauharnois,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-006,2,Linda Julien,Linda,Linda,Julien,F,Lawyer,Avocate,N,N,Saint-Timothée,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-006,3,Erin Runions,Erin,Erin,Runions,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-006,4,Daniel Turp,Daniel,Daniel,Turp,M,Law Professor,Professeur en droit,N,Y,Saint-Stanislas-de-Kostka,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-007,1,Yves Baribeau,Yves,Yves,Baribeau,M,Entrepreneur-Security,Entrepreneur en sécurité,N,N,Beauport,Quebec,Québec,Reform,Réforme
GE.36.1997,3600,ED24-007,2,Jean Bédard,Jean,Jean,Bédard,M,Laundry Worker,Préposé à la buanderie,N,N,Beauport,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-007,3,Michel Cliche,Michel,Michel,Cliche,M,Administrator,Administrateur,N,N,Beauport,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-007,4,Simone Gosselin,Simone,Simone,Gosselin,F,Social Worker,Travailleuse sociale,N,N,Beauport,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-007,5,Jessica Greenberg,Jessica,Jessica,Greenberg,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-007,6,Michel Guimond,Michel,Michel,Guimond,M,Lawyer,Avocat,Y,Y,Boischatel,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-008,1,François Langlois,François,François,Langlois,M,Lawyer,Avocat,Y,N,Sainte-Claire,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-008,2,Branda Michaud,Branda,Branda,Michaud,F,"Manager, Recycling Company","Gérante, compagnie de recyclage",N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-008,3,Gilbert Normand,Gilbert,Gilbert,Normand,M,Physician,Médecin,N,Y,Saint-Aubert,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-008,4,Gaétan Pouliot,Gaétan,Gaétan,Pouliot,M,Family and Social Assistant,Assistant familial et social,N,N,Lac-Etchemin,Quebec,Québec,Reform,Réforme
GE.36.1997,3600,ED24-008,5,Denis Roy,Denis,Denis,Roy,M,Lawyer,Avocat,N,N,Montmagny,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-009,1,Michel Bellehumeur,Michel,Michel,Bellehumeur,M,Lawyer,Avocat,Y,Y,Berthierville,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-009,2,Jean-Pierre DE Billy,Jean-Pierre,Jean-Pierre,DE Billy,M,Quebec Correctional Officer,"Agent, Service correctionnel du Québec",N,N,Saint-Calixte,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-009,3,Réal Naud,Réal,Réal,Naud,M,Administrator,Administrateur,N,N,Saint-Gabriel-de-Brandon,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-009,4,Lise Perreault,Lise,Lise,Perreault,F,Retired Teacher,Retraitée de l'enseignement,N,N,Saint-Côme,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-010,1,Dominique Baillard,Dominique,Dominique,Baillard,F,Economist,Économiste,N,N,Westmount,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-010,2,Denis Coderre,Denis,Denis,Coderre,M,"Vice-President, Public Affairs","Vice-président, Affaires publiques",N,Y,Montréal-Nord,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-010,3,Osvaldo Nunez,Osvaldo,Osvaldo,Nunez,M,Union consultant,Conseiller syndical,Y,N,Saint-Laurent,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-010,4,Eric Wildhaber,Eric,Eric,Wildhaber,M,Jurist,Juriste,N,N,Outremont,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-011,1,Claude Boulard,Claude,Claude,Boulard,M,Businessman,Homme d'affaires,N,N,Stanstead,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-011,2,Nicole Guillemet,Nicole,Nicole,Guillemet,F,Social Worker,Travailleuse sociale,N,N,Magog,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-011,3,Noël Lacasse,Noël,Noël,Lacasse,M,Retired,Retraité,N,N,Magog,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-011,4,Denis Paradis,Denis,Denis,Paradis,M,Lawyer,Avocat,Y,Y,Saint-Armand-Ouest,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-012,1,Françoise Bélanger,Françoise,Françoise,Bélanger,F,Communications Consultant,Conseillère en communication,N,N,Brossard,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-012,2,Samantha McGavin,Samantha,Samantha,McGavin,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-012,3,Kiet Ngo,Kiet,Kiet,Ngo,M,Educational Consultant,Conseiller pédagogique,N,N,Brossard,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-012,4,Jacques Saada,Jacques,Jacques,Saada,M,Consultant,Consultant,N,Y,Saint-Lambert,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-013,1,Nicole Bourget-Laramée,Nicole,Nicole,Bourget-Laramée,F,Manager,Gestionnaire,N,N,Beloeil,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-013,2,Ghislain Lebel,Ghislain,Ghislain,Lebel,M,Notary,Notaire,Y,Y,Notre-Dame-de-Bon-Secours,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-013,3,Darren O'Toole,Darren,Darren,O'Toole,M,Student,Étudiant,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-013,4,Jacques Parenteau,Jacques,Jacques,Parenteau,M,Engineer,Ingénieur,N,N,Chambly,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-014,1,Petra Genest,Petra,Petra,Genest,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-014,2,Réjean Lefebvre,Réjean,Réjean,Lefebvre,M,Businessman,Homme d'affaires,Y,Y,Saint-Adelphe,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-014,3,Pierre Lesieur,Pierre,Pierre,Lesieur,M,Administrator,Administrateur,N,N,Cap-de-la-Madeleine,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-014,4,Yves St-Amant,Yves,Yves,St-Amant,M,"Teacher, Management Consultant",Enseignant-Conseiller en gestion,N,N,Saint-Raymond,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-015,1,Michel Audy,Michel,Michel,Audy,M,Businessman,Homme d'affaires,N,N,Charlesbourg,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-015,2,Richard Marceau,Richard,Richard,Marceau,M,Lawyer,Avocat,N,Y,Charlesbourg,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-015,3,Claude Moreau,Claude,Claude,Moreau,M,Day Labourer,Journalier,N,N,Québec,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-015,4,Jacques Portelance,Jacques,Jacques,Portelance,M,Retired,Retraité,N,N,Charlesbourg,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-015,5,Dany Renauld,Dany,Dany,Renauld,M,Businessman,Homme d'affaires,N,N,Charlesbourg,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-015,6,François Ruel,François,François,Ruel,M,General Maintenance,Entretien général,N,N,Sainte-Foy,Quebec,Québec,Reform,Réforme
GE.36.1997,3600,ED24-015,7,Jocelyn Tremblay,Jocelyn,Jocelyn,Tremblay,M,Academic-International Relations Consultant,Universitaire-Consultant en relations internationales,N,N,Québec,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-016,1,Gérard Asselin,Gérard,Gérard,Asselin,M,Foreman,Contremaître,Y,Y,Baie-Comeau,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-016,2,François Dumoutier,François,François,Dumoutier,M,Cook,Cuisinier,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-016,3,Ghislain Maltais,Ghislain,Ghislain,Maltais,M,Consultant,Consultant,N,N,Beauport,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-016,4,Nicole Massicotte,Nicole,Nicole,Massicotte,F,Contract Worker,Contractuelle,N,N,Charlesbourg,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-017,1,Maurice Godin,Maurice,Maurice,Godin,M,Hydro Division Chief,Chef de division Hydro,Y,Y,Mercier,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-017,2,George F. Lavoie,George,George,Lavoie,M,Businessman,Homme d'affaires,N,N,Saint-Constant,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-017,3,Sergio Pavone,Sergio,Sergio,Pavone,M,Representative,Représentant,N,N,Léry,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-017,4,Hannah Rogers,Hannah,Hannah,Rogers,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-018,1,Anne-Marie Buck,Anne-Marie,Anne-Marie,Buck,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-018,2,Eric Delisle,Eric,Eric,Delisle,M,Teacher,Enseignant,N,N,Chicoutimi,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-018,3,Gilbert Fillion,Gilbert,Gilbert,Fillion,M,Member of Parliament,Député,Y,N,Chicoutimi,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-018,4,André Harvey,André,André,Harvey,M,Business Services Consultant,"Consultant, Services aux entreprises",N,Y,Chicoutimi,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-019,1,Maurice Bernier,Maurice,Maurice,Bernier,M,Public Servant,Fonctionnaire,Y,N,Sherbrooke,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-019,2,Gaétan Grenier,Gaétan,Gaétan,Grenier,M,Lawyer,Avocat,N,N,Sainte-Catherine-de-Hatley,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-019,3,Christine Moore,Christine,Christine,Moore,F,Restaurateur,Restauratrice,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-019,4,David Price,David,David,Price,M,Mayor,Maire,N,Y,Lennoxville,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-019,5,Lisette Proulx,Lisette,Lisette,Proulx,F,Administrator,Administratrice,N,N,Compton,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-020,1,Lyne Boisvert,Lyne,Lyne,Boisvert,F,Accountant,Comptable,N,N,Notre-Dame-du-Bon-Conseil,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-020,2,Christian Méthot,Christian,Christian,Méthot,M,Lawyer,Avocat,N,N,Drummondville,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-020,3,Alexandra Philoctéte,Alexandra,Alexandra,Philoctéte,F,Broadcaster (Radio),Animatrice d'émission (radio),N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-020,4,Pauline Picard,Pauline,Pauline,Picard,F,Employment Counsellor,Conseillère à l'emploi,Y,Y,Drummondville,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-021,1,Jean-Guy Chrétien,Jean-Guy,Jean-Guy,Chrétien,M,Ecology Professor and Farmer,Professeur d'écologie et agriculteur,Y,Y,Garthby,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-021,2,Carole Dodier,Carole,Carole,Dodier,F,Photographer,Photographe,N,N,Lac-Mégantic,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-021,3,Manon Lecours,Manon,Manon,Lecours,F,Ministerial Assistant,Adjointe ministérielle,N,N,Ville-Saint-Laurent,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-021,4,Sara Mayo,Sara,Sara,Mayo,F,Community Organizer,Organisatrice communautaire,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-021,5,Serge Trépanier,Serge,Serge,Trépanier,M,Administrator,Administrateur,N,N,Compton,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-022,1,Yvan Bernier,Yvan,Yvan,Bernier,M,Administrator,Administrateur,Y,Y,Gaspé,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-022,2,Dennis P. Drainville,Dennis,Dennis,Drainville,M,Professor,Professeur,N,N,Barachois-de-Malbaie,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-022,3,Patrick Gagnon,Patrick,Patrick,Gagnon,M,International Commerce Consultant,Consultant en commerce international,Y,N,New Richmond,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-022,4,Yves Quinton,Yves,Yves,Quinton,M,Manager,Gérant,N,N,Rivière-au-Renard,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-023,1,Mark Assad,Mark,Mark,Assad,M,Administrator,Administrateur,Y,Y,Buckingham,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-023,2,Michelle Bonner,Michelle,Michelle,Bonner,F,Student,Étudiante,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-023,3,Richard Côté,Richard,Richard,Côté,M,Plumber-Mechanic,Tuyauteur-Mécanicien,N,N,Gatineau,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-023,4,Claude Grant,Claude,Claude,Grant,M,Lawyer,Avocat,N,N,Gatineau,Quebec,Québec,CHP,PHC
GE.36.1997,3600,ED24-023,5,Christian Picard,Christian,Christian,Picard,M,Regional Research Officer,Agent de recherche (régional),N,N,Saint-Lambert,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-023,6,Jean-Claude Pommet,Jean-Claude,Jean-Claude,Pommet,M,Salesman,Vendeur,N,N,Gatineau,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-023,7,Françoise Roy,Françoise,Françoise,Roy,F,Word Processing,Traitement de texte,N,N,Hull,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-024,1,Charles Boudreault,Charles,Charles,Boudreault,M,Lawyer,Avocat,N,N,Montréal,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-024,2,Christine Dandenault,Christine,Christine,Dandenault,F,Secretary,Secrétaire,N,N,Montréal,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-024,3,Richard Lauzon,Richard,Richard,Lauzon,M,Representative,Représentant,N,N,Montréal,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-024,4,Denise Malo,Denise,Denise,Malo,F,Fashion Consultant,Conseillère en mode,N,N,Montréal,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-024,5,Réal Ménard,Réal,Réal,Ménard,M,Member of Parliament,Député,Y,Y,Montréal,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-024,6,Milan Mirich,Milan,Milan,Mirich,M,Restaurateur,Restaurateur,N,N,Montréal,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-025,1,Camille Fortin,Camille,Camille,Fortin,M,Retired Public Servant,Fonctionnaire retraité,N,N,Aylmer,Quebec,Québec,Reform,Réforme
GE.36.1997,3600,ED24-025,2,Ron Gray,Ron,Ron,Gray,M,Writer,Écrivain,N,N,Abbotsford,British Columbia,Colombie-Britannique,CHP,PHC
GE.36.1997,3600,ED24-025,3,Marcel Massé,Marcel,Marcel,Massé,M,,,Y,Y,Hull,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-025,4,Robert Mayer,Robert,Robert,Mayer,M,Administrator,Administrateur,N,N,Orléans,Ontario,Ontario,NLP,PLN
GE.36.1997,3600,ED24-025,5,Peter Piening,Peter,Peter,Piening,M,Volunteer,Bénévole,N,N,Hull,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-025,6,Stéphane Rondeau,Stéphane,Stéphane,Rondeau,M,Administrator,Administrateur,N,N,Hull,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-025,7,Pierre Soublière,Pierre,Pierre,Soublière,M,Teacher,Enseignant,N,N,Hull,Quebec,Québec,M-L,M-L
GE.36.1997,3600,ED24-025,8,Ginette Tétreault,Ginette,Ginette,Tétreault,F,Parliamentary Assistant,Adjointe parlementaire,N,N,Aylmer,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-025,9,Gail Walker,Gail,Gail,Walker,F,Supervisory Clerk,Commis-superviseur,N,N,Aylmer,Quebec,Québec,Green,Vert
GE.36.1997,3600,ED24-026,1,Denise Cloutier Bergeron,Denise,Denise,Cloutier Bergeron,F,,,N,N,Notre-Dame-des-Prairies,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-026,2,René Laurin,René,René,Laurin,M,Retired Director General,"Directeur général, retraité",Y,Y,Joliette,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-026,3,Anie Perrault,Anie,Anie,Perrault,F,Lawyer,Avocate,N,N,Montréal,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-026,4,Gilles Roy,Gilles,Gilles,Roy,M,Merchant,Commerçant,N,N,Joliette,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-026,5,Jacques Trudeau,Jacques,Jacques,Trudeau,M,Dishwasher,Plongeur,N,N,Joliette,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-027,1,Carmel Bélanger,Carmel,Carmel,Bélanger,F,Administrative Assistant,Adjointe administrative,N,N,Hull,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-027,2,Jocelyne Bujold Girard,Jocelyne,Jocelyne,Bujold Girard,F,Assistant and Political Attaché,Adjointe et attachée politique,N,Y,Jonquière,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-027,3,Normand Dufour,Normand,Normand,Dufour,M,Butcher,Boucher,N,N,Jonquière,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-027,4,Daniel Giguère,Daniel,Daniel,Giguère,M,Chief of Communications,Chef des communications,N,N,Jonquière,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-027,5,Martial Guay,Martial,Martial,Guay,M,Lawyer,Avocat,N,N,Jonquière,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-028,1,Élaine Côté,Élaine,Élaine,Côté,F,Receptionist,Réceptionniste,N,N,Hull,Quebec,Québec,NDP,NPD
GE.36.1997,3600,ED24-028,2,Paul Crête,Paul,Paul,Crête,M,Personnel Director,Directeur du personnel,Y,Y,La Pocatière,Quebec,Québec,Bloc,Bloc
GE.36.1997,3600,ED24-028,3,France Dionne,France,France,Dionne,F,Administrator,Administratrice,N,N,Saint-Pascal,Quebec,Québec,Liberal,Libéral
GE.36.1997,3600,ED24-028,4,André Plourde,André,André,Plourde,M,Retired,Retraité,N,N,Notre-Dame-du-Portage,Quebec,Québec,PC,PC
GE.36.1997,3600,ED24-028,5,Armand Pouliot,Armand,Armand,Pouliot,M,Coastguard,Garde-côte,N,N,Saint-Épiphane,Quebec,Québec,NLP,PLN
GE.36.1997,3600,ED24-029,1,Ronald Bessette,Ronald,Ronald,Bessette,M,Architectural Technician,Technicien en architecture,N,N,Montréal,Quebec,Québec,NLP,PLN
